DCA.License.Number,License.Type,License.Expiration.Date,License.Status,License.Creation.Date,Industry,Business.Name,Business.Name.2,Address.Building,Address.Street.Name,Secondary.Address.Street.Name,Address.City,Address.State,Address.ZIP,Contact.Phone.Number,Address.Borough,Borough.Code,Community.Board,Council.District,BIN,BBL,NTA,Census.Tract,Detail,Longitude,Latitude,Location,census_code,census_tract
1048820-DCA,Business,12/31/2024,Active,12/06/2000,Tobacco Retail Dealer,MEHTA MEETA,JAY'S NEWSSTAND,N/W/C,BROADWAY,WEST   35 STREET,NEW YORK,NY,10018,718-261-4666,Manhattan,1.0,105.0,3.0,,,,,,-73.9877792668121,40.7506611865911,"(40.750661186591124, -73.98777926681211)",360610109001006.0,10900
2064709-2-DCA,Business,12/31/2024,Active,01/09/2018,Tobacco Retail Dealer,VAPE N SMOKE CORP,,150,2ND AVE,,NEW YORK,NY,10003,212-353-3150,Manhattan,1.0,103.0,2.0,1077565.0,1004510001.0,MN22,40.0,,-73.9870687717031,40.7294084975576,"(40.72940849755764, -73.9870687717031)",360610040011000.0,4001
2019545-2-DCA,Business,12/31/2024,Active,03/16/2015,Tobacco Retail Dealer,"24 HR MINI MART, INC",,3835,RICHMOND AVE,,STATEN ISLAND,NY,10312,718-356-1222,Staten Island,5.0,503.0,51.0,5073226.0,5055050002.0,SI54,14604.0,,-74.1654643777806,40.5446235744613,"(40.54462357446134, -74.1654643777806)",360850146044006.0,14604
2028334-2-DCA,Business,12/31/2024,Active,09/14/2015,Tobacco Retail Dealer,S.K CANDY AND TOBACCO CORP,,11002,101ST AVE,,SOUTH RICHMOND HILL,NY,11419,7184874225,Queens,4.0,409.0,28.0,4198735.0,4094280001.0,QN54,110.0,,-73.8334230328865,40.6878345022057,"(40.687834502205654, -73.83342303288647)",360810110002000.0,11000
2030927-2-DCA,Business,12/31/2024,Active,11/30/2015,Tobacco Retail Dealer,MN GOURMET DELI INC.,,4398,WHITE PLAINS RD,,BRONX,NY,10466,347-202-3404,Bronx,2.0,212.0,11.0,2069880.0,2050460027.0,BX62,434.0,,-73.8544325694328,40.8982659324434,"(40.898265932443366, -73.85443256943276)",360050434002002.0,43400
2029208-2-DCA,Business,12/31/2024,Active,10/05/2015,Tobacco Retail Dealer,JEREMY'S GROCERY INC.,,1260,MORRISON AVE,,BRONX,NY,10472,917-659-1238,Bronx,2.0,209.0,18.0,2025386.0,2037780028.0,BX08,62.0,,-73.8749063481288,40.8308114901145,"(40.83081149011452, -73.87490634812876)",360050062004000.0,6200
2102729-2-DCA,Business,12/31/2024,Active,11/19/2021,Tobacco Retail Dealer,ANDREWS DELI GROCERY LLC,,6816,3RD AVE,,BROOKLYN,NY,11220,9294043846,Brooklyn,3.0,310.0,43.0,3145149.0,3058620048.0,,,,-74.0258227701862,40.6363036598637,"(40.6363036598637, -74.02582277018615)",360470068004000.0,6800
2031845-2-DCA,Business,12/31/2024,Active,12/30/2015,Tobacco Retail Dealer,JUBILEE VAPE INC.,,1487,YORK AVE,,NEW YORK,NY,10075,347-662-9634,Manhattan,1.0,108.0,5.0,1076320.0,1014737502.0,MN31,132.0,,-73.950592944779,40.7711874114379,"(40.77118741143787, -73.95059294477905)",360610132032000.0,13203
2093351-2-DCA,Business,12/31/2024,Active,01/03/2020,Tobacco Retail Dealer,AMG RETAIL I LLC,AMG #91,1149,UTICA AVE,,BROOKLYN,NY,11203,914-699-9500,Brooklyn,3.0,317.0,45.0,3327615.0,3047610037.0,,,,-73.9296350165174,40.6448460194094,"(40.644846019409435, -73.92963501651744)",360470848002003.0,84800
2100812-2-DCA,Business,12/31/2024,Active,08/13/2021,Tobacco Retail Dealer,SAMMY CONVENIENCE STORE CORP,,4705,WHITE PLAINS RD,,BRONX,NY,10470,3478437005,Bronx,2.0,212.0,11.0,2071770.0,2051070038.0,,,,-73.8502208604706,40.9036456124504,"(40.90364561245044, -73.85022086047056)",360050414002000.0,41400
2028304-2-DCA,Business,12/31/2024,Active,09/11/2015,Tobacco Retail Dealer,338 8TH AVENUE CORP.,CITY GOURMET MARKET,338,8TH AVE,,NEW YORK,NY,10001,212-229-2727,Manhattan,1.0,105.0,3.0,1014243.0,1007760069.0,MN17,95.0,,-73.9967049503678,40.7477276521365,"(40.7477276521365, -73.99670495036777)",360610095002003.0,9500
1312310-DCA,Business,12/31/2024,Active,03/25/2009,Tobacco Retail Dealer,DCR PETROLEUM CORP.,MOBIL,6908,ELIOT AVE,,MIDDLE VLG,NY,11379,5166408961,Queens,4.0,405.0,30.0,4066707.0,4029220006.0,QN21,66501.0,,-73.890739161297,40.7196464271257,"(40.71964642712574, -73.89073916129698)",360810665011000.0,66501
1158286-DCA,Business,12/31/2024,Active,01/06/2004,Tobacco Retail Dealer,245 GOURMET FOOD INC.,,245,5TH AVE,,NEW YORK,NY,10016,212-686-7300,Manhattan,1.0,105.0,2.0,1016896.0,1008570076.0,MN13,56.0,,-73.9874339506144,40.7444772307024,"(40.74447723070236, -73.98743395061445)",360610056001001.0,5600
1305208-DCA,Business,12/31/2024,Active,12/01/2008,Tobacco Retail Dealer,"AHMED, MOSTAQUE",,S/W/C,2 AVENUE,EAST   80 STREET,NEW YORK,NY,10075,347-466-8102,Manhattan,1.0,108.0,5.0,,,,,,-73.9545587389582,40.7740216143035,"(40.77402161430348, -73.95455873895823)",360610138009000.0,13800
1186712-DCA,Business,12/31/2024,Active,04/27/2005,Tobacco Retail Dealer,"SHAUKAT, MOHAMMAD A",,N/W/C,BROADWAY,WEST   86 STREET,NEW YORK,NY,10024,3473840736,Manhattan,1.0,107.0,6.0,,,,,,-73.9765016891177,40.7883117799114,"(40.78831177991138, -73.97650168911773)",360610171001000.0,17100
2091703-2-DCA,Business,12/31/2024,Active,10/24/2019,Tobacco Retail Dealer,Abhay Mehta,,N/W/C,BROADWAY,WEST   29 STREET,NEW YORK,NY,10001,9179799791,Manhattan,1.0,105.0,3.0,,,,,,-73.9885921276044,40.746036368992,"(40.74603636899202, -73.98859212760445)",360610076002005.0,7600
1468924-DCA,Business,12/31/2024,Active,07/12/2013,Tobacco Retail Dealer,FORDHAM CONVENIENCE & GROCERY MART INC.,,38,W FORDHAM RD,,BRONX,NY,10468,718-220-2178,Bronx,2.0,207.0,14.0,2014307.0,2031990021.0,BX30,253.0,,-73.9028900863184,40.8626935220068,"(40.8626935220068, -73.90289008631835)",360050253001001.0,25300
2017278-2-DCA,Business,12/31/2024,Active,01/14/2015,Tobacco Retail Dealer,BEST CHOICE CONVENIENCE INC.,,3003,ASTORIA BLVD,,ASTORIA,NY,11102,718-274-2911,Queens,4.0,401.0,22.0,4017391.0,4008380013.0,QN71,69.0,,-73.9188450075138,40.7702746385967,"(40.770274638596746, -73.91884500751375)",360810069003002.0,6900
2062166-2-DCA,Business,12/31/2024,Active,12/01/2017,Tobacco Retail Dealer,LUCKY CORNER MINI MARKET INC.,,6101,20TH AVE,,BROOKLYN,NY,11204,,Brooklyn,3.0,311.0,47.0,3132601.0,3055280010.0,BK88,246.0,,-73.9835674021852,40.6187112832203,"(40.61871128322027, -73.9835674021852)",360470246002001.0,24600
1105786-DCA,Business,12/31/2024,Active,04/16/2002,Tobacco Retail Dealer,"JULIANA & J GROCERY, INC.",,4013,AVENUE T,,BROOKLYN,NY,11234,718-377-9476,Brooklyn,3.0,318.0,46.0,3241199.0,3085260005.0,BK45,662.0,,-73.9264770291446,40.6100949947762,"(40.610094994776155, -73.9264770291446)",360470662001002.0,66200
1468990-DCA,Business,12/31/2024,Active,09/13/2013,Tobacco Retail Dealer,LUNCHSTOP DELI & GROCERY CORP.,,3720,23RD AVE,,ASTORIA,NY,11105,718-606-1934,Queens,4.0,401.0,22.0,4431048.0,4008040030.0,QN72,117.0,,-73.9094452390721,40.7719391815117,"(40.77193918151172, -73.90944523907211)",360810117003001.0,11700
2100809-2-DCA,Business,12/31/2024,Active,08/13/2021,Tobacco Retail Dealer,INWOOD VAPE AND SMOKE CORP,,569,W 207TH ST,,NEW YORK,NY,10034,3472150843,Manhattan,1.0,112.0,10.0,1064847.0,1022270001.0,,,,-73.9203943863814,40.8664397161342,"(40.86643971613418, -73.92039438638145)",360610293004001.0,29300
2019281-2-DCA,Business,12/31/2024,Active,03/10/2015,Tobacco Retail Dealer,1885 ONE STOP ENTERPRISES INC,,1885,WESTCHESTER AVE,,BRONX,NY,10472,718-684-1975,Bronx,2.0,209.0,18.0,2027998.0,2038800001.0,BX08,76.0,,-73.8628579794936,40.8329551386817,"(40.83295513868174, -73.86285797949355)",360050072002000.0,7200
2029905-2-DCA,Business,12/31/2024,Active,10/28/2015,Tobacco Retail Dealer,SPEEDWAY LLC,SPEEDWAY #07809,951,BAY ST,,STATEN ISLAND,NY,10305,9378636473,Staten Island,5.0,501.0,49.0,5042103.0,5028220001.0,SI37,6.0,,-74.0699886481662,40.6192977513801,"(40.61929775138007, -74.06998864816617)",360850006001001.0,600
2029982-2-DCA,Business,12/31/2024,Active,10/29/2015,Tobacco Retail Dealer,SPEEDWAY LLC,SPEEDWAY #07815,13415,CROSSBAY BLVD,,OZONE PARK,NY,11417,9378636473,Queens,4.0,410.0,32.0,4248073.0,4114930079.0,QN56,86.0,,-73.8431904833429,40.6743164746898,"(40.67431647468979, -73.84319048334287)",360810086002006.0,8600
2093311-2-DCA,Business,12/31/2024,Active,01/02/2020,Tobacco Retail Dealer,TC AMBOY CORP,,7299,AMBOY RD,,STATEN ISLAND,NY,10307,7189671963,Staten Island,5.0,503.0,51.0,5089139.0,5080430001.0,,,,-74.2407999080274,40.5113986951516,"(40.511398695151605, -74.24079990802743)",360850248002011.0,24800
2089714-2-DCA,Business,12/31/2024,Active,08/19/2019,Tobacco Retail Dealer,WYCKOFF HEIGHTS GOURMET MARKET DELI CORP,,263,WYCKOFF AVE,,BROOKLYN,NY,11237,7183122977,Brooklyn,3.0,304.0,37.0,3075988.0,3033200010.0,BK77,441.0,,-73.913970206586,40.7011417180632,"(40.701141718063205, -73.91397020658604)",360470441001000.0,44100
2029979-2-DCA,Business,12/31/2024,Active,10/29/2015,Tobacco Retail Dealer,SPEEDWAY LLC,SPEEDWAY #07816,8007,CYPRESS AVE,,GLENDALE,NY,11385,9378636473,Queens,4.0,405.0,30.0,4091087.0,4037310001.0,QN19,565.0,,-73.8971676374751,40.6940052569576,"(40.694005256957595, -73.89716763747509)",360810565001005.0,56500
2032194-2-DCA,Business,12/31/2024,Active,01/06/2016,Tobacco Retail Dealer,"SABA, EPIFANIO",MARIANNY GROCERY,518,3RD AVE,,BROOKLYN,NY,11215,7189653017,Brooklyn,3.0,306.0,39.0,3337653.0,3010200044.0,BK37,117.0,,-73.9924623291355,40.6697487352677,"(40.66974873526772, -73.99246232913546)",360470117001000.0,11700
2017090-2-DCA,Business,12/31/2024,Active,01/06/2015,Tobacco Retail Dealer,FRESHPOND NEWSSTAND INC,,6706,FRESH POND RD,,RIDGEWOOD,NY,11385,347-225-3337,Queens,4.0,405.0,30.0,4085082.0,4035320022.0,QN20,585.0,,-73.8964969519703,40.7055848332413,"(40.70558483324128, -73.89649695197035)",360810585001001.0,58500
1263710-DCA,Business,12/31/2024,Active,08/08/2007,Tobacco Retail Dealer,V.M.D. DELI GROCERY INC.,,6901,QUEENS BLVD,,WOODSIDE,NY,11377,718-239-2154,Queens,4.0,402.0,26.0,4031980.0,4013510094.0,QN50,483.0,,-73.8957574383196,40.7402642077297,"(40.740264207729716, -73.89575743831963)",360810489001004.0,48900
2021958-2-DCA,Business,12/31/2024,Active,04/30/2015,Tobacco Retail Dealer,"ROSS, DEBORAH",,S/W/C,JORALEMON ST,BOERUM PL,BROOKLYN,NY,11201,561-737-6222,Brooklyn,3.0,302.0,33.0,3000256.0,3001390001.0,,,,-73.9899716016308,40.6923901763159,"(40.6923901763159, -73.9899716016308)",360470011001003.0,1100
1471588-DCA,Business,12/31/2024,Active,08/19/2013,Tobacco Retail Dealer,MI ESQUINA MINI MARKET CORP.,,11102,NORTHERN BLVD,,CORONA,NY,11368,718-424-1361,Queens,4.0,403.0,21.0,4042859.0,4017260001.0,QN26,381.0,,-73.8584282826677,40.7579225283196,"(40.75792252831958, -73.85842828266773)",360810381001001.0,38100
1150852-DCA,Business,12/31/2024,Active,09/05/2003,Tobacco Retail Dealer,AHMED ABDO ALHAJAJ & HUSSEIN MOHAMED ISMAIL,RAYAN CANDY & NEWSTAND,3812,DYRE AVE,,BRONX,NY,10466,718-325-0489,Bronx,2.0,212.0,12.0,2095125.0,2049500091.0,BX03,484.0,,-73.8312827820128,40.8881367144937,"(40.888136714493704, -73.83128278201279)",360050484012003.0,48401
2102838-2-DCA,Business,12/31/2024,Active,11/29/2021,Tobacco Retail Dealer,HEADLINE NEWS INC.,,1359,BROADWAY,,NEW YORK,NY,10018,9179919973,Manhattan,1.0,105.0,3.0,1015240.0,1008120022.0,,,,-73.9875986129142,40.7517041712344,"(40.75170417123436, -73.98759861291421)",360610109001008.0,10900
2029919-2-DCA,Business,12/31/2024,Active,10/28/2015,Tobacco Retail Dealer,SPEEDWAY LLC,SPEEDWAY #07817,3902,QUEENS BLVD,,SUNNYSIDE,NY,11104,9378636473,Queens,4.0,402.0,26.0,4436680.0,4001950021.0,QN31,179.0,,-73.9259467261144,40.7439957360006,"(40.743995736000564, -73.9259467261144)",360810179011004.0,17901
1406862-DCA,Business,12/31/2024,Active,09/07/2011,Tobacco Retail Dealer,RAJOURI INC.,,6824,4TH AVE,,BROOKLYN,NY,11220,718-238-6031,Brooklyn,3.0,310.0,43.0,3145226.0,3058630048.0,BK31,68.0,,-74.0233362713121,40.6350964849456,"(40.63509648494565, -74.02333627131213)",360470068001001.0,6800
2056552-2-DCA,Business,12/31/2024,Active,08/02/2017,Tobacco Retail Dealer,570 KCBS CORP,BREAD & BUTTER,25,W 56TH ST,,NEW YORK,NY,10019,212-767-0444,Manhattan,1.0,105.0,4.0,1081136.0,1012720020.0,MN17,11201.0,,-73.9754891250367,40.7627361055395,"(40.76273610553952, -73.97548912503669)",360610112011003.0,11201
1050826-DCA,Business,12/31/2024,Active,11/14/2000,Tobacco Retail Dealer,"CHAMI, THOMAS",,S/E/C,BROADWAY,MAIDEN LANE,NEW YORK,NY,10007,718-204-6876,Manhattan,1.0,101.0,1.0,,,,,,-74.009987734673,40.7098057197965,"(40.709805719796464, -74.009987734673)",360610013005003.0,1300
2091876-2-DCA,Business,12/31/2024,Active,10/30/2019,Tobacco Retail Dealer,EAST PARK BRONX DELI INC,,1976,BIRCHALL AVE,,BRONX,NY,10462,3474036938,Bronx,2.0,211.0,15.0,2042507.0,2040110130.0,,,,-73.8685401256182,40.84867248447,"(40.848672484469965, -73.86854012561817)",360050220001000.0,22000
2061315-2-DCA,Business,12/31/2024,Active,11/21/2017,Tobacco Retail Dealer,SHENGTAI JIAYUAN GROCERY STORE INC,,455,KINGS HWY,,BROOKLYN,NY,11223,3474623930,Brooklyn,3.0,311.0,44.0,3177127.0,3066570055.0,BK29,412.0,,-73.9729147633008,40.604277138166,"(40.60427713816603, -73.97291476330085)",360470412001000.0,41200
2058731-2-DCA,Business,12/31/2024,Active,09/27/2017,Tobacco Retail Dealer,PRAMUKH 40 INC,PRONTO FOOD MART,4004,74TH ST,,ELMHURST,NY,11373,9176877897,Queens,4.0,404.0,25.0,4030457.0,4013050032.0,QN50,265.0,,-73.8913521430083,40.7463836786767,"(40.74638367867666, -73.89135214300828)",360810265012007.0,26501
1384322-DCA,Business,12/31/2024,Active,03/09/2011,Tobacco Retail Dealer,ANVI DELI & GROCERY INC.,,6301,DRY HARBOR RD,,MIDDLE VLG,NY,11379,718-426-0956,Queens,4.0,405.0,30.0,4069276.0,4029930006.0,QN21,663.0,,-73.8740644893041,40.7219377397548,"(40.72193773975477, -73.87406448930408)",360810663012003.0,66301
2028281-2-DCA,Business,12/31/2024,Active,09/11/2015,Tobacco Retail Dealer,HOAS DELI & GROCERY INC,,6737,CENTRAL AVE,,GLENDALE,NY,11385,718-497-5400,Queens,4.0,405.0,30.0,4088796.0,4036530031.0,QN19,627.0,,-73.8861095503323,40.7034395955387,"(40.70343959553874, -73.88610955033232)",360810627001006.0,62700
2050511-2-DCA,Business,12/31/2024,Active,04/03/2017,Tobacco Retail Dealer,CHUNNU NEWS INC.,,700,3RD AVE,,NEW YORK,NY,10017,917-340-6597,Manhattan,1.0,106.0,4.0,1036168.0,1012980040.0,MN19,92.0,,-73.9735801730632,40.7519762836498,"(40.751976283649846, -73.97358017306321)",360610092001002.0,9200
2029923-2-DCA,Business,12/31/2024,Active,10/28/2015,Tobacco Retail Dealer,SPEEDWAY LLC,SPEEDWAY#07806,8910,ASTORIA BLVD,,EAST ELMHURST,NY,11369,9378636473,Queens,4.0,403.0,22.0,4032387.0,4013630005.0,QN28,329.0,,-73.8798984050143,40.7637794981618,"(40.763779498161774, -73.87989840501433)",360810329002005.0,32900
1211608-DCA,Business,12/31/2024,Active,10/03/2005,Tobacco Retail Dealer,"SAKONG, SEUNG Y",7-ELEVEN STORE 33579A,1453,3RD AVE,,NEW YORK,NY,10028,212-288-2056,Manhattan,1.0,108.0,5.0,1081260.0,1015280001.0,MN32,138.0,,-73.9557883752247,40.7763276724623,"(40.7763276724623, -73.95578837522466)",360610138004001.0,13800
1385908-DCA,Business,12/31/2024,Active,03/25/2011,Tobacco Retail Dealer,"JOBAH, YASSER SALEH",KNICKERBOCKER DELI GROCERY,362,KNICKERBOCKER AVE,,BROOKLYN,NY,11237,718-919-6584,Brooklyn,3.0,304.0,37.0,3074146.0,3032570027.0,BK77,431.0,,-73.9215264896352,40.7006036540058,"(40.700603654005825, -73.92152648963516)",360470431004001.0,43100
2053799-2-DCA,Business,12/31/2024,Active,06/01/2017,Tobacco Retail Dealer,NEW DORP SMOKE & VAPE CORP,,136,NEW DORP LN,,STATEN ISLAND,NY,10306,718-682-1260,Staten Island,5.0,502.0,50.0,5107609.0,5042090036.0,SI45,134.0,,-74.1159911300046,40.5737764480723,"(40.573776448072344, -74.11599113000457)",360850134001006.0,13400
2003622-2-DCA,Business,12/31/2024,Active,02/14/2014,Tobacco Retail Dealer,MECHY FOOD STORE CORP,,895,GATES AVE,,BROOKLYN,NY,11221,3474055370,Brooklyn,3.0,303.0,36.0,3044572.0,3016320079.0,BK35,387.0,,-73.9297438713046,40.6886225566241,"(40.68862255662409, -73.92974387130455)",360470387002001.0,38700
2029931-2-DCA,Business,12/31/2024,Active,10/28/2015,Tobacco Retail Dealer,SPEEDWAY LLC,SPEEDWAY #07890,3355,E TREMONT AVE,,BRONX,NY,10461,9378636473,Bronx,2.0,210.0,13.0,2072682.0,2053110007.0,BX52,184.0,,-73.8294094217032,40.834551854175,"(40.83455185417501, -73.82940942170316)",360050184003004.0,18400
2098023-2-DCA,Business,12/31/2024,Active,03/11/2021,Tobacco Retail Dealer,20 AVENUE GROCERY INC.,QUICK STOP,6824,20TH AVE,,BROOKLYN,NY,11204,718-331-2259,Brooklyn,3.0,311.0,47.0,3135048.0,3055780047.0,,,,-73.987847393514,40.6146248188692,"(40.61462481886916, -73.98784739351399)",360470258003000.0,25800
2050005-2-DCA,Business,12/31/2024,Active,03/23/2017,Tobacco Retail Dealer,OFF 179 STREET ENTERPRISE INC,,17937A,HILLSIDE AVE,,JAMAICA,NY,11432,917-771-8762,Queens,4.0,408.0,24.0,4212922.0,4099370048.0,QN06,466.0,,-73.7832898014065,40.712783356427,"(40.71278335642703, -73.78328980140648)",360810466002001.0,46600
2086493-2-DCA,Business,12/31/2024,Active,05/29/2019,Tobacco Retail Dealer,R STOP 1 SUPERMARKET INC,,11101,43RD AVE,,CORONA,NY,11368,,Queens,4.0,404.0,21.0,4437358.0,4020150078.0,QN25,399.0,,-73.8543132537262,40.7497133400523,"(40.7497133400523, -73.85431325372616)",360810399011001.0,39901
2027010-2-DCA,Business,12/31/2024,Active,08/12/2015,Tobacco Retail Dealer,NYC GREEN VALLEY GROCERY INC,,74,E 116TH ST,,NEW YORK,NY,10029,646-249-2959,Manhattan,1.0,111.0,8.0,1081339.0,1016210041.0,MN34,184.0,,-73.9440235489637,40.7996308277289,"(40.79963082772893, -73.94402354896373)",360610184005004.0,18400
2024214-2-DCA,Business,12/31/2024,Active,06/11/2015,Tobacco Retail Dealer,EVERGREEN FARM MARKET INC,,466,ONDERDONK AVE,,RIDGEWOOD,NY,11385,718-821-3229,Queens,4.0,405.0,34.0,4081896.0,4034300043.0,QN20,545.0,,-73.9122602783054,40.7069565870226,"(40.706956587022646, -73.9122602783054)",360810545002000.0,54500
1397278-DCA,Business,12/31/2024,Active,06/20/2011,Tobacco Retail Dealer,SKILLMAN MINI MARKET INC,,4808,SKILLMAN AVE,,SUNNYSIDE,NY,11104,718-898-1180,Queens,4.0,402.0,26.0,4001198.0,4001350029.0,QN31,25301.0,,-73.9159689685791,40.7463246713808,"(40.74632467138077, -73.91596896857914)",360810253014001.0,25301
2017466-2-DCA,Business,12/31/2024,Active,01/20/2015,Tobacco Retail Dealer,BARCLAYS GOURMET DELI INC,,620B,LIVONIA AVE,,BROOKLYN,NY,11207,347-691-7691,Brooklyn,3.0,305.0,42.0,3085053.0,3038220025.0,BK85,1126.0,,-73.8943075481393,40.6647021885877,"(40.66470218858768, -73.89430754813927)",360471126003003.0,112600
1393582-DCA,Business,12/31/2024,Active,05/25/2011,Tobacco Retail Dealer,"RASHID, HARUN U",RASHID NEWSSTAND,S/E/C,EAST   14 STREET,2ND AVENUE,NEW YORK,NY,10009,917-445-6121,Manhattan,1.0,103.0,2.0,,,,,,-73.9825546005117,40.7313511888826,"(40.731351188882584, -73.98255460051172)",360610034004000.0,3400
2065815-2-DCA,Business,12/31/2024,Active,02/07/2018,Tobacco Retail Dealer,WESTSIDE CONVENIENCE INC,,614,AMSTERDAM AVE,,NEW YORK,NY,10024,212-873-5647,Manhattan,1.0,107.0,6.0,1033310.0,1012370033.0,MN12,175.0,,-73.9732978241996,40.790053986804,"(40.79005398680398, -73.97329782419956)",360610175006000.0,17500
2057381-2-DCA,Business,12/31/2024,Active,08/23/2017,Tobacco Retail Dealer,JUBILEE VAPE & SMOKE INC,,165,CHURCH ST,,NEW YORK,NY,10007,3476629634,Manhattan,1.0,101.0,1.0,1001631.0,1001490014.0,MN24,21.0,,-74.0077520269982,40.7151499434433,"(40.71514994344327, -74.0077520269982)",360610021001004.0,2100
2018931-2-DCA,Business,12/31/2024,Active,03/03/2015,Tobacco Retail Dealer,217 KNICKERBOCKER FOOD CORP,,217,KNICKERBOCKER AVE,,BROOKLYN,NY,11237,7184560402,Brooklyn,3.0,304.0,34.0,3072541.0,3031870008.0,BK77,427.0,,-73.9260209174446,40.7031812216425,"(40.70318122164253, -73.92602091744456)",360470427001000.0,42700
2027467-2-DCA,Business,12/31/2024,Active,08/25/2015,Tobacco Retail Dealer,BHAKTI 150 INC,GEM SMOKE SHOP,15019,CROSSBAY BLVD,,OZONE PARK,NY,11417,929-354-1609,Queens,4.0,410.0,32.0,4000000.0,4115440095.0,QN56,88.0,,-73.8426131707758,40.6699459962446,"(40.66994599624464, -73.84261317077585)",360810088002007.0,8800
1044492-DCA,Business,12/31/2024,Active,09/28/2000,Tobacco Retail Dealer,"HONG KONG SUPERMARKET OF FLUSHING, INC.",,3711,MAIN ST,,FLUSHING,NY,11354,718-539-6868,Queens,4.0,407.0,20.0,4112473.0,4049780004.0,QN22,871.0,,-73.8309975594179,40.7613274669152,"(40.76132746691522, -73.83099755941794)",360810871002001.0,87100
1331450-DCA,Business,12/31/2024,Active,09/01/2009,Tobacco Retail Dealer,"AKSHAL, INC.",,4422,GREENPOINT AVE,,SUNNYSIDE,NY,11104,718-392-5937,Queens,4.0,402.0,26.0,4001970.0,4001670001.0,QN31,183.0,,-73.9206302831845,40.7414944709951,"(40.74149447099508, -73.92063028318447)",360810183005004.0,18300
1464834-DCA,Business,12/31/2024,Active,05/13/2013,Tobacco Retail Dealer,"SUNSET FOOD, CORP.",5 BROTHERS GOURMET MARKET,689,10TH AVE,,NEW YORK,NY,10036,212-245-0413,Manhattan,1.0,104.0,3.0,1026991.0,1010760029.0,MN15,129.0,,-73.9929643672359,40.7630870804226,"(40.76308708042262, -73.99296436723594)",360610129022006.0,12902
2061954-2-DCA,Business,12/31/2024,Active,11/29/2017,Tobacco Retail Dealer,LINCOLN NEWSSTAND INC,,60,E 42ND ST,,NEW YORK,NY,10165,862-571-9010,Manhattan,1.0,105.0,4.0,1035335.0,1012760042.0,MN20,82.0,,-73.9786618417335,40.7525317759714,"(40.75253177597138, -73.97866184173353)",360610082002000.0,8200
1053942-DCA,Business,12/31/2024,Active,12/14/2000,Tobacco Retail Dealer,L.Y. WILSON STATIONERY INC.,,17175,46TH AVE,,FLUSHING,NY,11358,718-463-5600,Queens,4.0,407.0,19.0,4124628.0,4055250001.0,QN48,1459.0,,-73.793985546282,40.7534584049729,"(40.75345840497293, -73.79398554628204)",360811459002003.0,145900
2029943-2-DCA,Business,12/31/2024,Active,10/29/2015,Tobacco Retail Dealer,SPEEDWAY LLC,SPEEDWAY #07838,1201,WEBSTER AVE,,BRONX,NY,10456,9378636473,Bronx,2.0,204.0,16.0,2120159.0,2024260064.0,BX14,17701.0,,-73.9098804612647,40.8318377098666,"(40.83183770986661, -73.9098804612647)",360050177013002.0,17701
2029920-2-DCA,Business,12/31/2024,Active,10/28/2015,Tobacco Retail Dealer,SPEEDWAY LLC,SPEEDWAY#07877,2121,FOREST AVE,,STATEN ISLAND,NY,10303,9378636473,Staten Island,5.0,501.0,49.0,5027905.0,5012340001.0,SI12,231.0,,-74.160065471273,40.6264895623125,"(40.6264895623125, -74.16006547127303)",360850231002002.0,23100
2023815-2-DCA,Business,12/31/2024,Active,06/03/2015,Tobacco Retail Dealer,BAYRIDGE PARKWAY EXPRESS DELI INC,,7502,3RD AVE,,BROOKLYN,NY,11209,347-763-2470,Brooklyn,3.0,310.0,43.0,3148677.0,3059390038.0,BK31,66.0,,-74.027849196897,40.6313488446903,"(40.63134884469026, -74.02784919689695)",360470066002001.0,6600
2077421-1-DCA,Business,12/31/2024,Active,08/23/2018,Tobacco Retail Dealer,COTANKLAR INC,,75,CLASSON AVE,,BROOKLYN,NY,11205,917-909-0427,Brooklyn,3.0,303.0,33.0,3379624.0,3018810028.0,BK69,191.0,,-73.9618952851956,40.6981483182662,"(40.69814831826617, -73.96189528519555)",360470191001001.0,19100
